Prix,Condition,RAM,Stockage,Marque,Couleur,Taille écran,Code Couleur,Code Condition,PPI
119.0,Occasion,8.0,250.0,TOSHIBA SATELLITE C875-10T,blanc,17.3,1,5,106.0
700.0,Ouvert (jamais utilisé),10.0,64.0,MSI,autre,17.3,10,1,0.0
150.0,Occasion,8.0,240.0,Intel,gris,14.0,2,5,0.0
400.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,157.0
449.0,Très bon état - Reconditionné,16.0,1024.0,HP,gris,17.3,2,3,127.0
190.0,Occasion,8.0,256.0,Lenovo,autre,12.5,10,5,0.0
119.0,Occasion,8.0,0.0,Lenovo,noir,0.0,0,5,
120.0,Occasion,8.0,256.0,HP,autre,15.6,10,5,0.0
99.95,Occasion,4.0,250.0,Apple,autre,13.0,10,5,0.0
990.0,Occasion,16.0,512.0,Apple,gris,16.0,2,5,226.0
119.99,Occasion,4.0,1024.0,Dell,noir,15.6,0,5,100.0
99.9,Occasion,8.0,1024.0,Terra,autre,17.3,10,5,0.0
609.99,Neuf,8.0,512.0,Lenovo,autre,15.6,10,0,0.0
130.0,Occasion,6.0,300.0,Dell,gris,14.0,2,5,157.0
200.0,Très bon état - Reconditionné,8.0,256.0,DELL,noir,12.0,0,3,0.0
350.0,Occasion,32.0,256.0,Dell,gris,15.6,2,5,141.0
229.0,Occasion,8.0,256.0,Apple,gris,13.0,2,5,232.0
100.0,Occasion,8.0,480.0,Dell,noir,12.0,0,5,0.0
130.0,Occasion,6.0,640.0,Samsung,gris,15.6,2,5,0.0
139.0,Occasion,8.0,320.0,Lenovo,noir,15.6,0,5,100.0
239.0,Occasion,8.0,256.0,PRIMEINFO,gris,15.6,2,5,100.0
3650.0,Occasion,64.0,1024.0,Apple,noir,16.0,0,5,257.0
350.0,Occasion,16.0,256.0,Lenovo,noir,14.0,0,5,157.0
150.0,Occasion,32.0,2.0,Fujitsu,noir,12.0,0,5,83.0
949.0,Ouvert (jamais utilisé),32.0,512.0,Dell,gris,15.6,2,1,141.0
199.0,Occasion,8.0,0.0,Lenovo,noir,15.6,0,5,0.0
249.0,Parfait état - Reconditionné,8.0,256.0,Dell,noir,14.0,0,2,157.0
129.0,Occasion,8.0,128.0,Dell,noir,13.3,0,5,118.0
170.0,Occasion,5.0,8.0,ASUS,autre,17.3,10,5,0.0
100.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,112.0
85.0,Occasion,4.0,320.0,Lenovo,noir,15.6,0,5,100.0
159.0,Occasion,16.0,256.0,Lenovo,noir,12.5,0,5,0.0
125.0,Occasion,8.0,1024.0,HP,gris,17.3,2,5,106.0
380.0,Occasion,8.0,256.0,Apple,gris,12.0,2,5,0.0
89.0,Occasion,4.0,240.0,ASUS,marron,17.3,8,5,0.0
160.0,Ouvert (jamais utilisé),6.0,256.0,Amazon,gris,14.0,2,1,157.0
219.9,Occasion,8.0,256.0,Dell,gris,14.0,2,5,0.0
650.0,Neuf,256.0,256.0,HP,gris,16.0,2,0,0.0
75.0,Occasion,5.0,5.0,Dell,autre,14.0,10,5,0.0
311.03,Occasion,8.0,128.0,GPD,noir,0.0,0,5,
124.9,État correct - Reconditionné,8.0,256.0,Sony,blanc,15.6,1,4,0.0
70.0,Occasion,3.0,3.0,Acer,autre,18.0,10,5,0.0
219.0,Occasion,16.0,500.0,HP,gris,15.6,2,5,141.0
2199.0,Occasion,64.0,1024.0,Apple,gris,16.0,2,5,0.0
97.67,Occasion,4.0,128.0,Panasonic,autre,0.0,10,5,
1100.0,Occasion,24.0,2048.0,Apple,gris,15.0,2,5,0.0
200.0,Occasion,16.0,512.0,Dell,autre,14.0,10,5,0.0
142.0,Occasion,8.0,120.0,Apple,autre,15.4,10,5,110.0
190.0,Occasion,128.0,128.0,MSI,autre,15.6,10,5,0.0
155.0,Occasion,3.0,8.0,ASUS,autre,15.6,10,5,0.0
67.0,Occasion,4.0,500.0,Toshiba,gris,17.3,2,5,106.0
250.0,Occasion,4.0,128.0,Panasonic,autre,10.1,10,5,0.0
60.0,Occasion,3.0,60.0,IBM,noir,15.6,0,5,100.0
69.0,Occasion,4.0,128.0,HP,autre,11.6,10,5,0.0
109.0,Occasion,4.0,120.0,Samsung,gris,15.6,2,5,0.0
300.0,Occasion,16.0,256.0,Google,gris,12.0,2,5,250.0
149.99,Neuf,4.0,64.0,Lenovo,gris,14.0,2,0,112.0
179.0,Occasion,128.0,128.0,Microsoft,autre,10.0,10,5,0.0
270.0,Occasion,8.0,256.0,Dell,gris,14.0,2,5,157.0
220.0,Très bon état - Reconditionné,8.0,512.0,DELL,noir,12.0,0,3,0.0
179.0,Occasion,8.0,0.0,Lenovo,noir,14.0,0,5,0.0
139.0,Occasion,4.0,64.0,Thomson,gris,14.0,2,5,157.0
99.9,Occasion,4.0,250.0,Intel,noir,15.3,0,5,102.0
500.0,Occasion,16.0,256.0,Apple,gris,13.3,2,5,227.0
339.95,Neuf,8.0,256.0,- Sans marque/Générique -,noir,15.6,0,0,141.0
35.0,Occasion,1.0,,Dell,autre,15.4,10,5,0.0
320.0,Occasion,16.0,1024.0,ASUS,noir,17.3,0,5,127.0
189.0,Occasion,8.0,256.0,HP,gris,13.0,2,5,0.0
220.0,Très bon état - Reconditionné,16.0,256.0,DELL,noir,12.0,0,3,0.0
124.9,État correct - Reconditionné,8.0,256.0,Lenovo,noir,15.6,0,4,0.0
79.99,Occasion,4.0,320.0,Dell,autre,13.3,10,5,0.0
60.0,Occasion,6.0,320.0,ASUS,autre,17.3,10,5,0.0
580.0,Occasion,8.0,256.0,Apple,gris,13.0,2,5,232.0
109.0,Occasion,256.0,256.0,Lenovo,noir,15.0,0,5,104.0
129.9,État correct - Reconditionné,8.0,256.0,HP,gris,15.6,2,4,0.0
299.0,Très bon état - Reconditionné,8.0,512.0,HP,gris,13.0,2,3,169.0
199.0,Occasion,8.0,256.0,HP,autre,14.0,10,5,0.0
650.0,Occasion,16.0,512.0,HP,noir,16.1,0,5,137.0
45.0,Occasion,4.0,120.0,NEC,gris,15.4,2,5,0.0
289.0,Occasion,16.0,256.0,Toshiba,gris,13.3,2,5,166.0
100.0,Occasion,4.0,0.0,HP,rouge,11.6,4,5,135.0
2899.0,Neuf,64.0,2048.0,Apple,autre,16.0,10,0,0.0
430.0,Occasion,512.0,512.0,HP,gris,14.1,2,5,156.0
170.0,Occasion,4.0,128.0,Apple,autre,13.0,10,5,0.0
889.0,Neuf,16.0,512.0,HP,gris,16.0,2,0,0.0
29.95,Neuf,8.0,256.0,- Sans marque/Générique -,gris,14.1,2,0,156.0
69.9,Occasion,4.0,500.0,Toshiba,blanc,15.6,1,5,100.0
399.9,Occasion,16.0,256.0,Lenovo,noir,14.0,0,5,112.0
700.0,Occasion,8.0,512.0,Apple,autre,13.0,10,5,232.0
299.0,Occasion,16.0,256.0,Lenovo,noir,15.6,0,5,141.0
134.9,État correct - Reconditionné,8.0,256.0,Lenovo,noir,14.0,0,4,0.0
150.0,Occasion,8.0,256.0,Dell,gris,15.6,2,5,0.0
400.0,Occasion,32.0,256.0,Acer,noir,15.6,0,5,154.0
459.99,Neuf,8.0,512.0,ASUS,autre,15.6,10,0,0.0
370.0,Occasion,16.0,256.0,Lenovo,noir,14.0,0,5,157.0
239.0,Occasion,16.0,4.0,Dell,autre,15.6,10,5,141.0
250.0,Occasion,16.0,512.0,Dell,gris,14.0,2,5,0.0
399.0,Occasion,16.0,240.0,ASUS,bleu,13.3,3,5,331.0
199.0,Très bon état - Reconditionné,8.0,256.0,Lenovo,noir,13.3,0,3,0.0
249.0,Occasion,16.0,256.0,HP,autre,14.0,10,5,157.0
650.0,Occasion,64.0,512.0,HP,autre,15.6,10,5,141.0
140.0,Occasion,8.0,128.0,Dell,autre,11.6,10,5,0.0
170.0,Occasion,12.0,512.0,Lenovo,noir,14.0,0,5,0.0
235.0,Occasion,4.0,500.0,HP,gris,13.3,2,5,118.0
249.0,Parfait état - Reconditionné,8.0,256.0,Dell,noir,14.0,0,2,157.0
240.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,157.0
1350.0,Occasion,32.0,1024.0,Apple,gris,16.0,2,5,0.0
140.0,Occasion,4.0,500.0,HP,noir,15.3,0,5,102.0
250.0,Occasion,6.0,1024.0,AMD,autre,17.0,10,5,0.0
130.0,Occasion,4.0,240.0,HP,autre,15.6,10,5,0.0
360.0,Occasion,8.0,128.0,Apple,gris,13.0,2,5,0.0
350.0,Occasion,16.0,1024.0,ASUS,autre,15.6,10,5,141.0
215.0,Occasion,10.0,1024.0,ASUS,noir,17.3,0,5,106.0
360.0,Très bon état - Reconditionné,16.0,512.0,Lenovo,gris,13.0,2,3,0.0
270.0,Occasion,16.0,250.0,Dell,autre,13.3,10,5,166.0
69.98,Occasion,8.0,,Dell,autre,15.6,10,5,0.0
750.0,Occasion,,,Dell,noir,14.0,0,5,157.0
209.9,Occasion,8.0,256.0,Panasonic,gris,10.0,2,5,220.0
800.0,Occasion,32.0,1024.0,ASUS,noir,17.3,0,5,127.0
275.0,Occasion,8.0,256.0,Lenovo,autre,14.0,10,5,0.0
320.0,Occasion,24.0,1024.0,HP,autre,17.0,10,5,0.0
400.0,Occasion,8.0,256.0,Apple,gris,13.3,2,5,0.0
120.0,Occasion,2.0,120.0,Acer,autre,17.3,10,5,0.0
1099.0,Ouvert (jamais utilisé),16.0,1024.0,ASUS,noir,13.3,0,1,255.0
62.4,Occasion,3.0,256.0,Dell,noir,14.0,0,5,157.0
90.0,Occasion,4.0,500.0,Samsung,marron,15.6,8,5,100.0
320.0,Occasion,8.0,512.0,ASUS,gris,15.0,2,5,147.0
70.0,Occasion,4.0,1.0,Acer,noir,15.6,0,5,0.0
380.0,Occasion,16.0,1024.0,Apple,gris,13.0,2,5,0.0
280.0,Occasion,8.0,256.0,Dell,autre,15.6,10,5,0.0
54.0,Occasion,4.0,32.0,Dell,noir,11.6,0,5,135.0
80.0,Occasion,8.0,250.0,Lenovo,noir,15.6,0,5,100.0
360.0,Occasion,16.0,256.0,Apple,gris,15.4,2,5,0.0
119.0,Occasion,16.0,256.0,HP,noir,13.3,0,5,118.0
109.0,Occasion,4.0,320.0,Lenovo,autre,14.0,10,5,113.0
60.0,Occasion,4.0,32.0,Dell,noir,11.6,0,5,135.0
140.0,Occasion,8.0,128.0,Apple,gris,13.3,2,5,128.0
140.0,Occasion,8.0,512.0,Dell,autre,12.0,10,5,0.0
199.0,Occasion,256.0,256.0,Dell,noir,14.0,0,5,0.0
152.64,Occasion,4.0,512.0,Dell,noir,13.3,0,5,166.0
189.0,Occasion,8.0,320.0,Lenovo,noir,15.6,0,5,100.0
250.0,Occasion,8.0,256.0,Apple,gris,13.3,2,5,0.0
239.52,Occasion,8.0,256.0,Dell,noir,39.0,0,5,56.0
95.0,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,112.0
1000.0,Occasion,16.0,512.0,MSI,noir,15.6,0,5,141.0
79.0,Occasion,4.0,250.0,Lenovo,noir,14.0,0,5,112.0
150.0,Occasion,16.0,512.0,HP,gris,13.0,2,5,0.0
175.0,Occasion,16.0,256.0,HP,gris,15.0,2,5,104.0
239.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,112.0
109.0,Occasion,4.0,120.0,HP,autre,15.6,10,5,0.0
295.0,Occasion,8.0,256.0,HP,autre,17.3,10,5,0.0
70.0,Occasion,4.0,320.0,Apple,gris,13.0,2,5,116.0
68.0,Occasion,4.0,320.0,Toshiba,noir,15.6,0,5,100.0
250.0,Occasion,8.0,256.0,HP,gris,15.6,2,5,141.0
80.0,Occasion,4.0,250.0,Lenovo,noir,14.0,0,5,112.0
219.0,Occasion,16.0,512.0,Dell,gris,14.0,2,5,0.0
55.0,Occasion,4.0,,Packard Bell,noir,17.3,0,5,106.0
299.0,Très bon état - Reconditionné,16.0,256.0,HP,noir,14.0,0,3,0.0
240.0,Occasion,8.0,8.0,Apple,autre,12.0,10,5,0.0
80.0,Occasion,4.0,32.0,Acer,autre,14.0,10,5,0.0
299.0,État correct - Reconditionné,16.0,500.0,HP,autre,13.3,10,4,166.0
130.0,Occasion,8.0,256.0,Apple,gris,13.3,2,5,128.0
60.0,Occasion,6.0,500.0,HP,autre,15.6,10,5,0.0
279.0,Occasion,16.0,512.0,Lenovo,noir,14.0,0,5,0.0
139.0,Occasion,8.0,512.0,HP,gris,15.0,2,5,0.0
65.0,Occasion,4.0,500.0,ASUS,autre,15.6,10,5,0.0
51.0,Occasion,4.0,250.0,Dell,noir,14.1,0,5,0.0
230.0,Occasion,16.0,1024.0,Dell,autre,15.6,10,5,0.0
150.0,Occasion,8.0,256.0,Lenovo,noir,15.6,0,5,0.0
240.0,Occasion,16.0,256.0,Dell,gris,13.0,2,5,0.0
500.0,Occasion,24.0,1024.0,MSI,noir,17.3,0,5,127.0
329.9,Neuf,128.0,8.0,Lenovo,gris,15.0,2,0,170.0
300.0,Occasion,16.0,256.0,Apple,gris,13.3,2,5,227.0
139.0,Occasion,8.0,256.0,Dell,gris,14.0,2,5,157.0
60.0,Occasion,4.0,500.0,Dell,noir,15.6,0,5,0.0
700.0,Occasion,8.0,245.0,Apple,gris,13.0,2,5,232.0
300.0,Occasion,8.0,256.0,Apple,gris,13.0,2,5,0.0
40.0,Occasion,3.0,250.0,HP,noir,15.4,0,5,102.0
271.0,Occasion,8.0,480.0,Apple,gris,27.0,2,5,112.0
239.0,Occasion,8.0,256.0,DELL,autre,12.0,10,5,131.0
199.0,Occasion,8.0,8.0,HP,gris,14.0,2,5,0.0
75.0,Occasion,6.0,320.0,Lenovo,noir,14.0,0,5,112.0
395.0,Occasion,16.0,500.0,HP,autre,17.3,10,5,0.0
67.0,Occasion,4.0,500.0,HP,marron,13.3,8,5,118.0
129.0,Occasion,8.0,256.0,HP,gris,15.6,2,5,0.0
180.0,Occasion,8.0,128.0,Lenovo,autre,14.0,10,5,0.0
175.0,Occasion,16.0,256.0,Dell,gris,15.6,2,5,141.0
400.0,Occasion,16.0,256.0,Apple,gris,15.4,2,5,0.0
178.4,Occasion,8.0,512.0,Lenovo,noir,14.0,0,5,112.0
350.0,Occasion,16.0,256.0,Apple,gris,15.4,2,5,221.0
349.0,Occasion,8.0,256.0,HP,gris,15.0,2,5,0.0
45.0,Occasion,3.0,160.0,Acer,noir,17.0,0,5,100.0
380.0,Occasion,8.0,256.0,Apple,gris,13.3,2,5,0.0
199.0,Occasion,8.0,240.0,LENOVO,autre,14.1,10,5,0.0
425.95,Occasion,16.0,512.0,Dell,gris,15.6,2,5,0.0
80.0,Occasion,4.0,500.0,HP,noir,12.0,0,5,131.0
78.0,Occasion,8.0,320.0,Dell,autre,14.0,10,5,0.0
300.0,Occasion,8.0,128.0,Apple,gris,13.3,2,5,0.0
450.0,Occasion,8.0,256.0,Panasonic,autre,10.1,10,5,0.0
239.0,État correct - Reconditionné,16.0,512.0,Dell,noir,14.0,0,4,112.0
300.0,Occasion,8.0,256.0,HP,gris,13.0,2,5,169.0
129.0,Occasion,8.0,240.0,HP,noir,17.3,0,5,0.0
290.0,Occasion,8.0,256.0,Apple,gris,12.0,2,5,0.0
52.0,Occasion,4.0,500.0,Dell,noir,14.0,0,5,0.0
799.0,Occasion,16.0,512.0,HP,noir,15.6,0,5,141.0
470.0,Occasion,8.0,256.0,MSI,noir,15.6,0,5,0.0
1100.0,Occasion,16.0,512.0,Microsoft,gris,14.5,2,5,0.0
129.0,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,0.0
85.0,Occasion,16.0,256.0,Toshiba,gris,13.3,2,5,0.0
179.95,Occasion,256.0,256.0,Dell,gris,14.0,2,5,0.0
95.0,Occasion,8.0,250.0,Fujitsu,noir,15.6,0,5,100.0
239.0,Occasion,8.0,128.0,Microsoft,gris,13.5,2,5,0.0
200.0,Occasion,8.0,1050.0,Samsung,noir,15.6,0,5,100.0
399.0,Très bon état - Reconditionné,16.0,256.0,Lenovo,noir,15.6,0,3,141.0
80.0,Occasion,4.0,500.0,ASUS,noir,17.3,0,5,0.0
59.0,Occasion,4.0,500.0,ASUS,noir,14.0,0,5,112.0
140.0,Occasion,8.0,256.0,HP,noir,14.0,0,5,112.0
250.0,Occasion,8.0,256.0,Dell,gris,13.0,2,5,169.0
200.0,Occasion,8.0,256.0,Fujitsu,noir,12.0,0,5,131.0
300.0,Occasion,8.0,256.0,Acer,noir,15.0,0,5,147.0
149.0,Occasion,16.0,256.0,Dell,noir,14.0,0,5,0.0
890.0,Occasion,16.0,256.0,Dell,noir,13.0,0,5,169.0
390.0,Occasion,16.0,512.0,Microsoft,bleu,13.5,3,5,201.0
150.0,Occasion,8.0,256.0,HP,gris,14.0,2,5,112.0
390.0,Occasion,16.0,256.0,HP,gris,15.0,2,5,147.0
150.0,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,112.0
150.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,0.0
269.0,Occasion,8.0,256.0,HP,gris,14.0,2,5,0.0
130.0,Occasion,16.0,256.0,HP,gris,12.5,2,5,176.0
200.0,Occasion,8.0,256.0,Dell,noir,15.6,0,5,100.0
300.0,Occasion,16.0,512.0,Lenovo,noir,14.0,0,5,157.0
387.23,Occasion,4.0,,Sony,autre,0.0,10,5,
240.0,Très bon état - Reconditionné,16.0,256.0,Dell,noir,14.0,0,3,112.0
300.0,Occasion,16.0,1024.0,Acer,noir,17.3,0,5,127.0
390.0,Occasion,8.0,256.0,HP,gris,15.0,2,5,104.0
110.0,Occasion,128.0,20.0,Fujitsu,autre,13.3,10,5,96.0
378.0,Occasion,8.0,1024.0,Acer Nitro 5,noir,15.6,0,5,141.0
270.0,Occasion,8.0,256.0,Dell,noir,13.3,0,5,166.0
179.0,Très bon état - Reconditionné,8.0,256.0,Lenovo,noir,13.3,0,3,166.0
109.0,Occasion,2.0,160.0,HP,noir,14.0,0,5,0.0
125.0,Occasion,4.0,256.0,Fujitsu,autre,15.6,10,5,0.0
279.0,Occasion,16.0,512.0,Dell,autre,15.6,10,5,0.0
199.0,Occasion,8.0,700.0,Acer,noir,17.3,0,5,106.0
170.0,Occasion,8.0,256.0,Dell,noir,15.6,0,5,100.0
230.0,Très bon état - Reconditionné,8.0,256.0,HP,gris,14.0,2,3,0.0
479.0,Occasion,16.0,500.0,Dell,gris,15.6,2,5,141.0
399.0,Occasion,4.0,256.0,Panasonic,gris,13.3,2,5,96.0
200.0,Occasion,16.0,256.0,Dell,noir,14.0,0,5,112.0
750.0,Occasion,16.0,512.0,MSI,noir,17.3,0,5,127.0
230.0,Occasion,8.0,256.0,Dell,gris,15.0,2,5,147.0
70.0,Occasion,4.0,500.0,Acer,autre,13.0,10,5,0.0
270.0,Occasion,8.0,256.0,Dell,gris,14.0,2,5,157.0
150.0,Occasion,8.0,500.0,Lenovo,noir,14.0,0,5,157.0
190.0,Occasion,4.0,250.0,ASUS,noir,17.3,0,5,106.0
169.0,Occasion,16.0,256.0,Dell,noir,13.9,0,5,0.0
350.0,Occasion,8.0,256.0,Lenovo,noir,13.0,0,5,169.0
115.0,Occasion,4.0,240.0,ASUS,noir,15.0,0,5,104.0
290.0,Occasion,8.0,256.0,HP,gris,15.0,2,5,147.0
220.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,157.0
200.0,Occasion,8.0,256.0,Dell,noir,15.6,0,5,100.0
175.0,Occasion,8.0,256.0,HP,gris,14.0,2,5,112.0
129.99,Occasion,8.0,128.0,Dell,gris,12.5,2,5,125.0
790.0,Occasion,24.0,1024.0,Razer,noir,15.0,0,5,147.0
539.0,Occasion,8.0,256.0,Apple,gris,13.0,2,5,0.0
309.0,Très bon état - Reconditionné,16.0,256.0,Dell,noir,14.0,0,3,157.0
140.0,Occasion,8.0,128.0,Fujitsu,noir,14.0,0,5,112.0
420.0,Occasion,16.0,15.0,Apple,gris,15.0,2,5,226.0
130.0,Occasion,8.0,128.0,Toshiba,noir,15.6,0,5,100.0
240.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,157.0
260.0,Occasion,8.0,256.0,Dell,gris,14.0,2,5,157.0
270.0,Occasion,8.0,256.0,Dell,gris,14.0,2,5,157.0
237.93,Occasion,4.0,128.0,APPLE,autre,13.0,10,5,131.0
150.0,Occasion,4.0,240.0,ASUS,noir,15.6,0,5,0.0
149.5,Occasion,8.0,240.0,LENOVO,autre,12.0,10,5,0.0
240.0,Occasion,8.0,256.0,Toshiba,autre,14.0,10,5,157.0
270.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,157.0
370.0,Occasion,8.0,256.0,Dell,noir,15.0,0,5,147.0
140.0,Occasion,4.0,128.0,Toshiba,noir,13.3,0,5,166.0
179.0,Très bon état - Reconditionné,8.0,480.0,HP,gris,12.0,2,3,131.0
230.0,Occasion,8.0,256.0,Lenovo,noir,12.0,0,5,131.0
290.0,Occasion,8.0,256.0,HP,gris,15.0,2,5,147.0
470.0,Occasion,16.0,256.0,Dell,noir,12.0,0,5,184.0
250.0,Occasion,8.0,1024.0,Acer,noir,11.6,0,5,135.0
370.0,Occasion,16.0,256.0,Dell,gris,15.0,2,5,147.0
240.0,Occasion,8.0,256.0,Lenovo,noir,12.0,0,5,131.0
200.0,Occasion,8.0,256.0,Acer,noir,15.6,0,5,100.0
165.0,Occasion,16.0,256.0,Dell,noir,14.0,0,5,112.0
600.0,Occasion,16.0,256.0,HP,gris,17.0,2,5,130.0
249.0,Occasion,8.0,256.0,Microsoft,noir,13.5,0,5,201.0
689.0,Occasion,8.0,256.0,Apple,gris,13.0,2,5,0.0
180.0,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,157.0
140.0,Occasion,8.0,256.0,Lenovo,autre,14.0,10,5,131.0
90.4,Occasion,4.0,128.0,Panasonic,autre,17.0,10,5,0.0
160.0,Occasion,8.0,256.0,HP,noir,15.6,0,5,100.0
1900.0,Occasion,16.0,256.0,Dell,noir,13.0,0,5,169.0
270.0,Occasion,16.0,256.0,Dell,gris,14.0,2,5,157.0
169.0,Occasion,8.0,1024.0,ASUS,marron,17.3,8,5,106.0
109.0,Occasion,4.0,500.0,Lenovo,autre,14.0,10,5,112.0
189.0,Occasion,8.0,500.0,HP,noir,12.0,0,5,131.0
90.0,Occasion,4.0,256.0,Toshiba,autre,15.6,10,5,0.0
419.0,Occasion,16.0,500.0,HP,gris,15.6,2,5,141.0
450.0,Occasion,16.0,256.0,HP,gris,15.0,2,5,147.0
140.0,Occasion,8.0,128.0,Fujitsu,noir,14.0,0,5,112.0
260.0,Occasion,8.0,256.0,Lenovo,noir,12.0,0,5,184.0
605.0,Occasion,256.0,256.0,Apple,gris,13.3,2,5,227.0
2400.0,Occasion,8.0,256.0,Lenovo,noir,12.5,0,5,176.0
229.0,Occasion,8.0,500.0,Toshiba,blanc,17.3,1,5,106.0
180.0,Occasion,8.0,256.0,Lenovo,noir,12.0,0,5,131.0
210.0,Occasion,16.0,256.0,HP,gris,14.0,2,5,112.0
80.0,Occasion,4.0,4.0,HP,rouge,11.6,4,5,135.0
170.0,Occasion,8.0,256.0,Dell,autre,14.0,10,5,157.0
130.0,Occasion,8.0,500.0,Dell,noir,14.0,0,5,0.0
170.0,Occasion,8.0,256.0,Fujitsu,noir,14.0,0,5,112.0
199.0,Occasion,8.0,512.0,Lenovo,noir,12.0,0,5,184.0
240.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,112.0
180.0,Occasion,8.0,512.0,Dell,noir,14.0,0,5,112.0
150.0,Occasion,8.0,128.0,Fujitsu,noir,14.0,0,5,112.0
330.0,Occasion,8.0,500.0,Dell,gris,14.0,2,5,157.0
429.0,Occasion,4.0,256.0,Panasonic,gris,10.8,2,5,210.0
140.0,Occasion,8.0,128.0,Dell,noir,15.0,0,5,104.0
220.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,157.0
240.0,Occasion,8.0,256.0,Lenovo,noir,15.0,0,5,147.0
419.0,Occasion,32.0,500.0,Dell,autre,17.3,10,5,0.0
210.0,Occasion,8.0,256.0,HP,gris,14.0,2,5,157.0
50.0,Occasion,2.0,320.0,Toshiba,autre,15.6,10,5,0.0
219.0,Occasion,8.0,256.0,Microsoft,noir,13.5,0,5,201.0
350.0,Occasion,16.0,256.0,Dell,noir,14.0,0,5,157.0
180.0,Occasion,8.0,512.0,Dell,noir,14.0,0,5,112.0
399.0,Parfait état - Reconditionné,32.0,256.0,Dell,noir,15.6,0,2,141.0
219.0,Occasion,16.0,256.0,Dell,gris,14.0,2,5,112.0
290.0,Occasion,16.0,16.0,HP,gris,14.0,2,5,157.0
490.0,Occasion,16.0,500.0,Lenovo,autre,14.0,10,5,157.0
260.0,Occasion,8.0,256.0,Dell,gris,14.0,2,5,157.0
260.0,Occasion,8.0,256.0,Dell,noir,15.6,0,5,100.0
750.0,Ouvert (jamais utilisé),8.0,256.0,Dell,gris,13.0,2,1,174.0
129.9,Occasion,8.0,8.0,Toshiba,autre,15.6,10,5,0.0
160.0,Occasion,4.0,256.0,ASUS,autre,17.3,10,5,0.0
129.99,Occasion,8.0,240.0,Dell,noir,14.0,0,5,112.0
60.0,Ouvert (jamais utilisé),2.0,16.0,KLIPAD,noir,7.0,0,1,170.0
200.0,Occasion,8.0,256.0,Fujitsu,gris,13.0,2,5,121.0
170.0,Occasion,8.0,256.0,HP,gris,14.0,2,5,112.0
200.0,Occasion,8.0,256.0,Lenovo,noir,14.0,0,5,112.0
200.0,Occasion,8.0,256.0,HP,gris,15.0,2,5,104.0
310.0,Occasion,16.0,512.0,Lenovo,gris,15.6,2,5,141.0
250.0,Occasion,8.0,256.0,Dell,gris,14.0,2,5,157.0
270.0,Occasion,8.0,256.0,Dell,noir,14.0,0,5,157.0
1999.0,Neuf,32.0,1024.0,Apple,autre,15.4,10,0,221.0
199.0,Occasion,8.0,256.0,HP,gris,13.0,2,5,0.0
95.0,Occasion,4.0,500.0,Samsung,rouge,17.3,4,5,0.0
320.0,Occasion,8.0,256.0,Acer,bleu,13.0,3,5,209.0
279.0,État correct - Reconditionné,12.0,256.0,Dell,autre,15.6,10,4,141.0
729.0,Occasion,64.0,512.0,Dell,autre,17.3,10,5,0.0
249.0,Occasion,4.0,120.0,Apple,autre,15.0,10,5,0.0
159.99,Occasion,8.0,512.0,Fujitsu,noir,15.6,0,5,100.0
149.0,Très bon état - Reconditionné,8.0,240.0,HP,gris,14.0,2,3,112.0
290.0,Occasion,16.0,256.0,Dell,gris,14.0,2,5,157.0
130.0,Occasion,8.0,128.0,Dell,noir,14.0,0,5,112.0
369.0,Occasion,8.0,250.0,Panasonic,gris,13.3,2,5,96.0
5.99,Neuf,,,- Sans marque/Générique -,autre,0.0,10,0,
249.99,Occasion,16.0,256.0,Lenovo,noir,14.0,0,5,157.0
159.0,Occasion,8.0,0.0,HP,gris,13.0,2,5,0.0
180.0,Occasion,8.0,240.0,HP,autre,15.6,10,5,0.0
169.0,Occasion,8.0,0.0,Dell,noir,13.0,0,5,0.0
139.0,Occasion,8.0,320.0,HP,noir,15.6,0,5,100.0
99.0,Occasion,4.0,120.0,Toshiba,noir,13.0,0,5,121.0
169.0,Occasion,4.0,1250.0,Acer,autre,18.4,10,5,105.0
169.0,Occasion,2.0,64.0,Dell,noir,10.8,0,5,204.0
270.0,Occasion,8.0,256.0,Dell,gris,14.0,2,5,157.0
240.0,Occasion,8.0,1024.0,Acer,noir,14.0,0,5,157.0
159.0,Occasion,8.0,0.0,HP,gris,13.3,2,5,0.0
120.0,Occasion,256.0,30.0,Compaq,noir,14.0,0,5,0.0
699.0,Neuf,16.0,512.0,ASUS,gris,15.6,2,0,212.0
199.99,Très bon état - Reconditionné,8.0,256.0,Dell,noir,14.0,0,3,157.0
159.0,Occasion,8.0,500.0,HP,noir,14.0,0,5,112.0
