ID,Prix,Condition,RAM,Stockage,Marque,Couleur,Taille écran,Résolution,Date de publication
v1|275840294138|0,329.99,Occasion,8 Go,512 Go,Lenovo,Noir,"12""",1920 x 1080,2023-05-07T18:44:43.000Z
v1|116059280787|0,599.00,Occasion,16 Go,512 Go,Apple,Argenté,"13""",,2024-02-04T19:45:41.000Z
v1|176698542587|0,145.00,Occasion,4 Go,1 To,ASUS,,"14""",,2024-11-22T20:53:11.000Z
v1|225833485498|0,75.00,Occasion,4 Go,500 Go,Acer,Noir,"15,6""",1366 x 768,2023-10-24T09:18:26.000Z
v1|186645688337|0,189.00,Occasion,8 Go,500 Go,Lenovo,Noir,Nn,Nn,2024-08-21T16:03:54.000Z
v1|186688710485|0,179.00,Occasion,8,0,elitebook 840 g1,Noir,Nn,nn,2024-09-16T14:37:31.000Z
v1|186689798824|0,159.00,Occasion,8 Go,0,Lenovo,Noir,"14""",nn,2024-09-17T09:03:09.000Z
v1|356059112601|0,449.00,Très bon état - Reconditionné,16 Go,256 Go,HP,Argenté,"15,6""",1366 x 768,2024-09-18T09:45:58.000Z
v1|203689294548|0,562.38,Occasion,4 Go,240 Go,HP,,14.1'',1600 x 900,2021-11-08T00:11:54.000Z
v1|326275643766|0,110.00,Occasion,4 Go,160 Go,Dell,Gris,"13,3""",,2024-09-19T09:39:54.000Z
v1|226499689381|0,750.00,Occasion,16 Go,512 Go,HP,Gris,"13""",,2024-12-16T16:48:40.000Z
v1|196876944909|0,189.00,Très bon état - Reconditionné,8Go,256Go SSD,Lenovo,Noir,"14""",titre,2024-12-06T11:21:48.000Z
v1|165250397447|0,175.00,Occasion,8 Go,500 Go,Lenovo,,"12,5""",1366 x 768,2021-12-24T17:32:42.000Z
v1|186691657249|0,169.00,Occasion,8,500 Go,Dell,Noir,Nn,nn,2024-09-18T15:24:43.000Z
v1|185495936982|0,299.00,Occasion,8 Go,256 Go,HP,Argenté,"14""",1920 x 1080,2022-07-10T15:29:57.000Z
v1|335132970308|0,208.40,Occasion,8 Go,256 Go,Panasonic,Argent,25.7cm,1920 x 1200,2023-11-23T14:16:05.000Z
v1|326373671724|0,720.00,Occasion,8 Go,256 Go,Apple,,"13""",,2024-12-16T13:49:06.000Z
v1|196814431755|0,250.00,Occasion,8 Go,256 Go,Lenovo,Noir,"12,5""",1920 x 1080,2024-11-15T07:25:22.000Z
v1|116388239296|0,225.00,Occasion,16 Go,512 Go,HP,,"15""",,2024-11-11T13:34:21.000Z
v1|126825257633|0,125.00,Occasion,8 Go,1 To,HP,Blanc,"15,6""",1366 x 768,2024-12-11T10:08:48.000Z
v1|156587395198|0,244.55,Occasion,8 Go,512 Go,Lenovo,Grey,"15.6""",FHD (1920x1080) TN 220nits Anti-éblouissement,2024-12-17T12:50:42.000Z
v1|364805623730|0,590.00,Ouvert (jamais utilisé),16 Go,512 Go,HP,Gris,"13,3""",1920 x 1080,2024-03-23T16:23:34.000Z
v1|116392617919|0,310.00,Très bon état - Reconditionné,16 Go,256 Go,HP,Gris,"13""",,2024-11-15T08:37:42.000Z
v1|204570994387|0,359.47,Occasion,32 Go,2 To,DELL,,12.5'',1366 x 768,2023-12-07T17:49:21.000Z
v1|267036602144|0,89.00,Occasion,32 Go,32 Go,HP,,"11,6""",,2024-10-21T16:59:32.000Z
v1|365141580583|0,141.00,État correct - Reconditionné,8 Go,256 Go,Toshiba,,"12""",1366 x 768,2024-09-26T14:17:05.000Z
v1|196786326216|0,119.90,Occasion,5 Go,2 Go,HP,,"15,6""",,2024-11-06T17:03:43.000Z
v1|265904585230|0,1149.00,Neuf,4 Go,512 Go,Getac,,"10,8""",1900 x 1200,2022-09-26T11:08:04.000Z
v1|205001969127|0,257.50,Occasion,2 Go,160 Go,DELL,,15.4'',,2024-09-19T23:13:23.000Z
v1|387502740656|0,164.00,Occasion,8 Go,256 Go,Lenovo,Noir,"12""",1366 x 768,2024-10-17T16:36:26.000Z
v1|167035632094|0,69.90,Occasion,3 Go,128 Go,Toshiba,,"15""",,2024-10-20T17:32:41.000Z
v1|356079290560|0,419.00,Occasion,8 Go,256 Go,Dell,Gris,"14""",1920 x 1080,2024-09-23T14:18:33.000Z
v1|126760899112|0,625.00,Occasion,16 Go,256 Go,Microsoft,Argenté,"12""",,2024-11-05T13:53:20.000Z
v1|116395776645|0,270.00,État correct - Reconditionné,16 Go,512 Go,HP,Gris,"13""",,2024-11-18T11:36:15.000Z
v1|365107235823|0,250.00,Occasion,8 Go,256 Go,HP,Argenté,"12,5""",1366 x 768,2024-09-06T14:12:05.000Z
v1|387445510471|0,79.00,Occasion,4 Go,750 Go,HP,,"15,6""",,2024-10-03T17:58:04.000Z
v1|167163317430|0,699.00,Occasion,512 Go,512 Go,Apple,Argenté,"13""",,2024-12-09T15:11:17.000Z
v1|285741422612|0,549.90,Occasion,512 Go,512 Go,APPLE,Gris Sidéral / Space Grey,"15""",1 920 x 1 200,2024-03-01T15:49:36.000Z
v1|126386932881|0,100.00,Occasion,4 Go,750 Go,ASUS,Marron,"15,6""",1366 x 768,2024-03-20T09:59:47.000Z
v1|196832128950|0,270.00,Occasion,8 Go,256 Go,Dell,Gris,"14""",1920 x 1080,2024-11-20T13:19:29.000Z
v1|135356390803|0,700.00,Occasion,512 Go,512 Go,Acer,Noir,"17,3""",1920 x 1080,2024-11-08T13:16:54.000Z
v1|116409115035|0,440.00,Très bon état - Reconditionné,16 Go,512 Go,Lenovo,Noir,"15""",,2024-12-02T16:29:28.000Z
v1|196877243627|0,399.00,Très bon état - Reconditionné,8 Go,240Go SSD,Lenovo,Noir,"14""",1920 * 1080,2024-12-06T13:55:46.000Z
v1|196666275606|0,649.00,Très bon état - Reconditionné,32Go,256Go SSD,HP,Silver,17.3,1920 x 1080,2024-09-24T16:46:47.000Z
v1|186276891215|0,100.00,Occasion,4 Go,240Go,ASUS,Noir,"14""",1366 x 768,2024-01-30T10:13:59.000Z
v1|202933227846|0,499.00,Occasion,8 Go,500 Go,HP,Gris,15.6'',,2020-03-13T12:20:17.000Z
v1|156532184214|0,554.61,Occasion,16384,512 Go,Dell,Noir,14 Zoll,1920 x 1080,2024-11-20T11:58:11.000Z
v1|126802586549|0,704.56,Occasion,32 Go,512 Go,Dell,,38.1cm,1920 x 1200,2024-11-29T09:42:26.000Z
v1|276551348858|0,145.00,Occasion,8 Go,512 Go,Lenovo,Noir,"14""",1920 x 1080,2024-07-14T10:23:51.000Z
v1|286146914396|0,59.00,Occasion,3 Go,500 Go,Toshiba,,"17""",,2024-11-05T21:17:59.000Z
v1|256678614412|0,799.99,Ouvert (jamais utilisé),8 Go,256 Go,Apple,Gris,"13""",2560 x 1600,2024-10-16T12:46:40.000Z
v1|116419427010|0,270.00,Occasion,16 Go,256 Go,Dell,Argenté,"15,6""",1920 x 1080,2024-12-13T20:49:05.000Z
v1|126740854248|0,180.00,Occasion,8 Go,256 Go,HP,,"13""",1920 x 1080,2024-10-24T20:41:22.000Z
v1|276535568084|0,200.00,Occasion,8 Go,256 Go,Acer,,"14""",1920 x 1080,2024-07-03T13:47:34.000Z
v1|176680563064|0,300.00,Neuf,8 Go,256 Go,Panasonic,Argenté,"10,1""",1920 x 1200,2024-11-13T21:30:48.000Z
v1|266201184975|0,49.90,Occasion,3 Go,120 Go,Sony,Argenté,"15,4""",,2023-04-03T16:18:42.000Z
v1|196747836359|0,250.00,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",1920 x 1080,2024-10-25T10:50:20.000Z
v1|276304127969|0,600.00,Neuf,16 Go,1 To,Lenovo,,"17,3""",,2024-01-26T14:12:32.000Z
v1|116412918379|0,320.00,Très bon état - Reconditionné,8 Go,256 Go,Lenovo,Gris,"14""",,2024-12-06T14:31:36.000Z
v1|186748530060|0,229.00,Occasion,8 Go,0,HP,Gris,12.5,Nn,2024-10-26T09:15:16.000Z
v1|134946890883|0,10.00,Occasion,8 Go,000,ASUS,Noir,00,1920 x 1080,2024-02-21T11:13:11.000Z
v1|286176465312|0,199.90,Occasion,8 Go,256 Go,Dell,,"15,6""",,2024-11-22T07:02:24.000Z
v1|196844914335|0,200.00,Occasion,8 Go,500 Go,HP,,"15,6""",,2024-11-24T21:23:45.000Z
v1|116419419705|0,260.00,Occasion,16 Go,256 Go,dell précision,Gris,"15,6""",1920 x 1080,2024-12-13T20:35:30.000Z
v1|296824850742|0,159.00,Occasion,8 Go,500 Go,Lenovo,,"15,6""",1366 x 768,2024-11-18T17:13:53.000Z
v1|296556034537|0,125.00,Occasion,8 Go,500 Go,ASUS,Noir,"15""",1366 x 768,2024-07-08T19:57:33.000Z
v1|186692572562|0,189.00,Occasion,8,0,Dell,Noir,Nn,nn,2024-09-19T07:53:34.000Z
v1|405279884543|0,1150.00,Occasion,32 Go,32 Go,Aorus,Noir,"15,6""",3840 x 2160,2024-10-12T00:25:59.000Z
v1|126825311035|0,90.00,Occasion,8 Go,500 Go +320 Go,Packard Bell,Noir,"17,3""",1600 x 900,2024-12-11T11:13:33.000Z
v1|375847780216|0,704.52,Occasion,8 Go,240 Go,HP,,15.6'',1920 x 1080,2024-12-06T18:06:33.000Z
v1|186237614126|0,249.00,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",1600 x 900,2024-01-04T16:25:31.000Z
v1|226170279505|0,89.00,Occasion,4 Go,Nean,Dell,Rouge,"15,6""",1366 x 768,2024-05-31T08:29:19.000Z
v1|186701629495|0,145.00,Occasion,4 Go,500 Go,Dell,Noir,"15,6""",1366 x 768,2024-09-25T11:40:34.000Z
v1|196709937989|0,79.90,Occasion,4 Go,1 To,Sony,,"15,5""",,2024-10-09T14:36:44.000Z
v1|186844126696|0,180.00,Occasion,4 Go,voir descriptif,Samsung,voir descriptif,"15,6""",voir descriptif,2024-12-15T15:02:10.000Z
v1|356079492751|0,449.00,Occasion,8 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080,2024-09-23T15:17:09.000Z
v1|145801797394|0,460.00,Occasion,16 Go,480 Go,ASUS,Gris,"17""",1600 x 900,2024-05-28T18:32:44.000Z
v1|256162782958|0,349.00,Occasion,4 Go,256 Go,Panasonic,Argenté,"10,1""",1920 x 1200,2023-07-30T14:03:50.000Z
v1|196872174062|0,449.00,Très bon état - Reconditionné,8 Go,250 Go,Apple,Silver,13.3,2560 x 1600,2024-12-04T11:49:16.000Z
v1|176565113162|0,189.00,Occasion,8 Go,256 Go,HP,Marron,"15,6""",,2024-09-08T05:23:20.000Z
v1|335731192211|0,140.00,Occasion,8 Go,240Go,Lenovo,Noir,"12,5""",1366 x 768,2024-12-15T19:48:06.000Z
v1|176732689205|0,125.00,Occasion,4 Go,256 Go,Lenovo,,"15,6""",,2024-12-12T22:08:29.000Z
v1|156391074356|0,135.00,Ouvert (jamais utilisé),2 Go,16 Go,Danew,Gris,"10,1""",1280 x 800,2024-09-04T16:48:34.000Z
v1|356342968124|0,358.82,Occasion,8 Go,128 Go,Sony,Noir,15.5 in,1920 x 1080,2024-12-05T08:37:39.000Z
v1|286193345042|0,129.00,Occasion,4 Go,120 Go,Packard Bell,,"17,3""",,2024-12-01T18:56:58.000Z
v1|315997601044|0,978.00,Neuf,16 Go,512 Go,Samsung,Argenté,"14""",2880 x 1800,2024-11-25T10:23:27.000Z
v1|276761452869|0,97.67,Occasion,8 Go,SANS DISQUE DUR,Lenovo,,,,2024-12-01T10:04:10.000Z
v1|395969479820|0,180.00,Occasion,4 GB,128GB,Apple,,"13""",,2024-12-05T10:38:33.000Z
v1|167062434479|0,119.90,État correct - Reconditionné,8 Go,256 Go,HP,Gris,"15,6""",,2024-11-03T08:15:19.000Z
v1|405426770167|0,292.44,Occasion,16 GB,512 Go,Dell,Noir,"15,6 Zoll",1920 x 1080,2024-12-18T03:17:09.000Z
v1|276771052752|0,1279.99,Occasion,16 Go,1 To,Dell,Gris,"13,4""",1920 x 1080,2024-12-07T20:50:03.000Z
v1|126802585777|0,1652.27,Occasion,64 Go,2 To,Lenovo,Gris,39.6cm,1920 x 1080,2024-11-29T09:42:19.000Z
v1|356368855119|0,699.00,Très bon état - Reconditionné,512 Go,512 Go,HP,,"15,6""",,2024-12-12T18:01:06.000Z
v1|395969513533|0,129.00,Occasion,8 Go,256 Go,HP,Rouge,"17,3""",,2024-12-05T10:46:45.000Z
v1|116327566479|0,150.00,Occasion,4 Go,128 Go,HP,Noir,"15,6""",,2024-09-15T15:06:07.000Z
v1|146275523184|0,459.99,Neuf,8 Go,256 Go,HP,,"15,6""",,2024-12-16T21:04:57.000Z
v1|387629444467|0,210.00,Occasion,16 Go,5 Go,Lenovo,Noir,"14""",1920 x 1080,2024-11-19T08:33:06.000Z
v1|305852848055|0,180.00,Occasion,8 Go,256 Go,HP,,"14""",1366 x 768,2024-10-21T17:41:57.000Z
v1|316042991760|0,150.00,Occasion,6 Go,1 To,Intel,Gris,"15,6""",1920 x 1080,2024-12-11T14:03:24.000Z
v1|205149667566|0,364.62,Occasion,4 Go,240 Go,HP,,15.6'',1366 x 768,2024-12-06T18:06:33.000Z
v1|196832128949|0,270.00,Occasion,8 Go,256 Go,Dell,Gris,"14""",1920 x 1080,2024-11-20T13:19:29.000Z
v1|285613593640|0,399.90,Occasion,32 Go,256 Go,Lenovo,Noir,"15,6""",1366 x 768,2023-12-18T14:03:12.000Z
v1|364863235161|0,150.00,Occasion,4 Go,60 Go,ASUS,,"13,3""",,2024-04-27T06:15:22.000Z
v1|196385168765|0,269.00,Très bon état - Reconditionné,8 Go,128Go,Apple,Silver,"13.3""",1400 * 900,2024-05-08T10:58:35.000Z
v1|196794615353|0,200.00,Occasion,8 Go,256 Go,Fujitsu,Gris,"13""",1366 x 768,2024-11-09T08:22:01.000Z
v1|116321210783|0,250.00,Occasion,8 Go,1 To,ASUS,,"17""",1600 x 900,2024-09-09T17:38:38.000Z
v1|256563887341|0,125.00,Occasion,4 Go,500 Go,HP,Bleu Nuit,"15,3""",1366 x 768,2024-07-05T13:18:12.000Z
v1|146040700026|0,543.78,Occasion,8 Go,1 TB,Sony,Noir,15.5 in,1920 x 1080,2024-09-20T11:03:39.000Z
v1|395928147875|0,200.00,Occasion,4 GB,1.0 TB,Lenovo,,"12""",,2024-11-22T15:39:52.000Z
v1|135389801515|0,150.00,Occasion,4 Go,4 Go,HP,,"17""",,2024-11-20T16:41:47.000Z
v1|116380425471|0,270.00,État correct - Reconditionné,8 Go,256 Go,HP,Gris,"13""",,2024-11-04T12:01:05.000Z
v1|326364283707|0,110.00,Occasion,4 Go,500 Go,Dell,,"14""",,2024-12-07T10:49:11.000Z
v1|405073014151|0,300.00,Ouvert (jamais utilisé),512 Go,512 Go,MSI,Gris,"15,6""",,2024-07-02T08:55:25.000Z
v1|256099256524|0,559.00,Occasion,4 Go,512 Go,Panasonic,Argenté,"10,8""",1920 x 1200,2023-06-04T14:40:54.000Z
v1|316042152710|0,890.00,Occasion,32 Go,32 Go,Dell,,"15,6""",,2024-12-11T05:52:13.000Z
v1|126835229964|0,1215.50,Occasion,16 GB,1 To,ASUS,Gris,39.6cm,2560 x 1440,2024-12-17T07:37:04.000Z
v1|176732692956|0,295.00,Occasion,8 Go,256 Go,ASUS,,"15,6""",,2024-12-12T22:11:27.000Z
v1|186204962651|0,149.00,Occasion,8 Go,500 Go,Lenovo,Noir,Nn,nn,2023-12-11T13:12:20.000Z
v1|276684118267|0,749.99,Occasion,32 Go,1 To,Lenovo,Noir,"15""",1920 x 1080,2024-10-13T17:54:43.000Z
v1|395940333121|0,206.00,Occasion,8 Go,256 Go,Intel,Argenté,"14""",1920 x 1080,2024-11-26T08:37:43.000Z
v1|176565788239|0,295.00,Occasion,4 Go,256 Go,ASUS,,"17,3""",,2024-09-08T14:42:58.000Z
v1|186508901416|0,280.00,Occasion,8 Go,256 Go,HP,Gris,"14""",1920 x 1080,2024-06-21T09:18:49.000Z
v1|395928147877|0,180.00,Occasion,4 GB,128 GB,ASUSTeK Computer INC.,,"12""",,2024-11-22T15:39:52.000Z
v1|176689086528|0,145.00,Occasion,4 Go,256 Go,ASUS,,"15,6""",,2024-11-17T22:27:17.000Z
v1|167035360294|0,85.00,Occasion,4 Go,4 Go,HP,Gris,"14""",,2024-10-20T14:11:30.000Z
v1|186689856180|0,130.00,Occasion,3 Go,6 Go,Dell,,"15,6""",,2024-09-17T09:57:17.000Z
v1|286137328428|0,96.80,Occasion,4 Go,750 Go,Asus,,"15.6""",1366 x 768,2024-10-31T13:56:03.000Z
v1|395963936615|0,500.00,Occasion,16 Go,512 Go,MSI,Noir,"15,6""",1920 x 1080,2024-12-03T11:13:32.000Z
v1|176491222500|0,49.99,Occasion,256 Mo,40 Go,Samsung,Argenté,30cm*23cm,1024 x 768,2024-07-26T15:20:06.000Z
v1|176670522483|0,140.00,Occasion,8 Go,8 Go,Dell,,"13,3""",,2024-11-08T14:51:21.000Z
v1|276613910690|0,1279.99,Occasion,16 Go,1 To,Lenovo,,"14""",1920 x 1080,2024-08-27T11:01:09.000Z
v1|155915642590|0,89.00,Occasion,2 Go,2 Go,ordissimo,Bleu,"14""",1366 x 768,2023-11-28T18:17:31.000Z
v1|196855043477|0,450.00,Occasion,8 Go,256 Go,HP,Gris,"14""",1920 x 1080,2024-11-28T11:43:36.000Z
v1|166849898834|0,259.00,Occasion,8 Go,128 Go,Apple,Gris,"15""",,2024-07-01T21:39:16.000Z
v1|186697666574|0,100.00,Occasion,4 Go,0,HP,,"17,3""",1600 x 900,2024-09-22T19:57:31.000Z
v1|296878572757|0,800.00,Occasion,32 Go,512 Go,Apple,Gris,"16""",3072 x 1920,2024-12-13T12:19:42.000Z
v1|326307202920|0,200.00,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",,2024-10-17T14:47:26.000Z
v1|285960676650|0,119.00,Occasion,4 Go,120 Go,Lenovo,Noir,"15,6""",,2024-07-14T18:32:32.000Z
v1|314902907314|0,550.00,Occasion,8 Go,480 Go,HP,Noir,"16""",,2023-10-21T12:35:45.000Z
v1|296880953642|0,170.00,Occasion,8 Go,240 Go,HP,Gris,"15,6""",1920 x 1080,2024-12-14T17:47:06.000Z
v1|405420037745|0,780.00,Occasion,15 Go,475,ASUS,Noir,"17,3"" - 1920X1080",1920 x 1080,2024-12-14T08:03:10.000Z
v1|374938010718|0,328.57,Occasion,1 Go,60 Go,HP,,15'',,2023-09-18T16:15:25.000Z
v1|155979757451|0,48.00,Occasion,10 Go,10 Go,ASUS,,"14""",,2023-12-30T17:42:31.000Z
v1|186134468170|0,97.00,Occasion,4 Go,320 Go,ASUS,Noir,"15,6""",1366 x 768,2023-10-24T18:42:09.000Z
v1|394438174460|0,359.00,Occasion,16 Go,256 Go,HP,,"14""",1920 x 1080,2023-01-29T19:13:12.000Z
v1|166994668686|0,280.00,Occasion,8 Go,256 Go,Dell,,"14""",,2024-09-28T08:01:04.000Z
v1|355751810365|0,350.00,Occasion,12 Go,1 To,ASUS,,"15,6""",1360 x 768,2024-05-29T14:33:23.000Z
v1|166872538434|0,179.90,Très bon état - Reconditionné,8 Go,512 Go,Lenovo,Noir,"15,6""",,2024-07-17T04:27:00.000Z
v1|167047266636|0,179.90,Très bon état - Reconditionné,8 Go,256 Go,Dell,Noir,"14""",,2024-10-26T14:02:43.000Z
v1|185834821369|0,189.00,Occasion,8 Go,0,HP,Gris,13.3,1920 x 1080,2023-03-30T11:21:39.000Z
v1|176679229883|0,175.00,Occasion,4 Go,256 Go,ASUS,,"15,6""",,2024-11-13T06:45:57.000Z
v1|186844126679|0,100.00,Occasion,4 Go,160 Go,Compaq,,"15,4""",,2024-12-15T15:02:10.000Z
v1|186844126675|0,180.00,Occasion,4 Go,320 Go,Samsung,voir descriptif,"15,6""",voir descriptif,2024-12-15T15:02:10.000Z
v1|286180609257|0,75.00,Occasion,10 Go,10 Go,HP,Gris,"15,6""",1366 x 768,2024-11-24T14:58:51.000Z
v1|116380414003|0,260.00,Très bon état - Reconditionné,8Go,512 Go,HP,Gris,"14""",,2024-11-04T11:49:08.000Z
v1|315934196224|0,49.99,Occasion,2 Go,160 Go,HP,Noir,"15,6""",1366 x 768,2024-11-08T09:41:43.000Z
v1|387720539250|0,490.00,Occasion,8 Go,256 Go,Apple,,"13""",,2024-12-12T12:27:21.000Z
v1|166869049409|0,129.90,Occasion,16 Go,Aucun,Samsung,Argenté et Noir,"17,3""",1390 x 900 (HD+),2024-07-15T00:38:53.000Z
v1|116421972603|0,718.87,Occasion,16 GB,256 Go,Lenovo,Noir,14 Zoll,1920 x 1080,2024-12-17T06:23:05.000Z
v1|185681603870|0,199.00,Occasion,8 Go,240 Go,DELL,,"14,1 &quot;",,2022-12-02T08:54:20.000Z
v1|405342235664|0,250.00,Occasion,16 Go,240 Go,Lenovo,Noir,"14""",,2024-11-10T14:13:20.000Z
v1|196877282657|0,319.00,Très bon état - Reconditionné,16Go,512Go SSD,Lenovo,Noir,13.3,1920 * 1080,2024-12-06T14:23:16.000Z
v1|276725039315|0,229.00,Occasion,8 Go,250 Go,HP,,"14""",1920 x 1080,2024-11-10T10:32:06.000Z
v1|135261204897|0,130.00,Occasion,1 Go,144 Go,Acer,Noir,"8,9""",1024 x 600,2024-09-21T15:01:00.000Z
v1|256105466698|0,589.00,Occasion,4 Go,512 Go,Panasonic,Argenté,"10,8""",1920 x 1200,2023-06-10T10:52:44.000Z
v1|156491875322|0,150.00,Occasion,4 Go,256,Acer,,"15,6""",,2024-11-03T10:44:24.000Z
v1|235837511807|0,750.00,Occasion,40,512 Go,Acer,Noir,"15,6""",1920 x 1080,2024-11-19T16:50:02.000Z
v1|126810387086|0,1400.15,Occasion,32 Go,512 Go,HP,Argent,35.6cm,2560 x 1600,2024-12-03T03:17:51.000Z
v1|365150866132|0,120.00,Ouvert (jamais utilisé),2 Go,32 Go,danew,Gris,"10,1""",,2024-10-01T13:37:42.000Z
v1|256684958662|0,1500.00,Neuf,32 Go,2.5 TB,Lenovo,Gris,"16""",,2024-10-21T20:43:16.000Z
v1|365285412085|0,199.99,Occasion,8 Go,256 Go,HP,,"13,3""",1920 x 1080,2024-12-13T14:46:10.000Z
v1|335368092062|0,900.00,Occasion,16 Go,500 Go,Apple,,"15""",,2024-04-27T09:52:26.000Z
v1|265665167926|0,389.00,Occasion,4 Go,256 Go,Panasonic,Blanc,"10,8""",1024 x 768,2022-04-27T14:43:52.000Z
v1|375460076591|644402823754,14.95,Neuf,16 Go,2 To,- Sans marque/Générique -,Gris,"14,1""",1920 x 1080,2024-05-31T14:11:42.000Z
v1|387360233969|0,1250.00,Occasion,32 Go,1 To,ASUS,Gris,"17,3""",2560 x 1440,2024-09-05T12:01:23.000Z
v1|235818038183|0,240.00,Occasion,8 Go,8 Go,Dell,Gris,"13,3""",,2024-11-05T14:48:12.000Z
v1|196629484988|0,179.00,Très bon état - Reconditionné,8Go,256Go SSD,Dell,Noir,"14""",1366 x 768,2024-09-12T08:54:44.000Z
v1|395787796563|0,319.90,Occasion,8 Go,480 Go,Acer,Noir,"17,3""",,2024-10-11T14:14:37.000Z
v1|185802553198|693752387665,24.00,Occasion,0,0,Lenovo,Noir,"14""",tt,2023-03-05T19:16:27.000Z
v1|186838723872|0,560.00,Occasion,16 Go,512 Go,Lenovo,Gris,"14""",,2024-12-12T09:18:54.000Z
v1|205001969114|0,386.25,Occasion,4 Go,500 Go,LENOVO,,15.6'',,2024-09-19T23:13:23.000Z
v1|375660035766|0,431.57,Occasion,2 Go,60 Go,Dell,,14'',,2024-09-19T23:13:23.000Z
v1|226416971457|0,400.00,Occasion,16 Go,1 To,Apple,,"15""",,2024-10-25T13:10:54.000Z
v1|405334537022|0,111.00,Neuf,2 Go,16 Go,Danew,Argenté,"10,1""",1280 x 800,2024-11-07T17:07:49.000Z
v1|146234531651|0,300.00,Occasion,8 Go,250 Go,Apple,,"15,4""",2880 x 1800,2024-11-30T19:43:31.000Z
v1|326342223869|0,140.00,Occasion,4 Go,128 Go,HP,Blanc,"15,6""",,2024-11-17T14:01:53.000Z
v1|135198855757|0,199.00,Occasion,8 Go,256 Go,Dell,Noir,"15,6""",1920 x 1080,2024-08-18T10:58:27.000Z
v1|166833093364|0,180.00,Occasion,4 Go,500 Go,HP,,"17,3""",,2024-06-20T10:10:58.000Z
v1|405324716019|0,230.00,Occasion,8 Go,256 Go,Dell,Noir,"14""",,2024-11-03T09:51:25.000Z
v1|204913502110|0,74.90,Occasion,4 Go,120 Go,Acer,,"14""",,2024-07-30T18:09:17.000Z
v1|116419413930|0,210.00,Occasion,8 Go,256 Go,Dell,Gris,"13,3""",1920 x 1080,2024-12-13T20:22:26.000Z
v1|356337930637|0,500.00,Neuf,8,0,ASUS,Bleu,"14""",,2024-12-03T22:39:18.000Z
v1|256563910070|0,265.00,Occasion,8 Go,500 Go,HP,Gris,"13,3""",1366 x 768,2024-07-05T13:55:19.000Z
v1|126712776036|0,299.90,Occasion,8 Go,256 Go,HP,,"15,6""",,2024-10-08T18:05:18.000Z
v1|387696737200|0,128.64,Occasion,8 Go DDR4,256 Go,Lenovo,Noir,"13,3 Zoll",1920 x 1080,2024-12-05T16:59:28.000Z
v1|186665915181|0,159.00,Occasion,8 Go,0,Lenovo,Noir,12.5,1366 x 768,2024-09-02T08:44:55.000Z
v1|276058832129|0,649.99,Occasion,32 Go,32 Go,HP,,"15""",,2023-09-21T13:29:40.000Z
v1|387533216390|0,450.00,Occasion,16 Go,512 Go,Apple,Gris,"13""",2560 x 1600,2024-10-24T23:03:23.000Z
v1|256707771741|0,550.00,Occasion,16 Go,256 Go,Apple,Gris,"15,4""",2880 x 1800,2024-11-08T13:03:02.000Z
v1|156557351686|0,650.00,Neuf,8 Go,512 Go,Lenovo,,"15,6""",,2024-12-02T14:20:58.000Z
v1|375660035778|0,231.75,Occasion,2 Go,160 Go,DELL,,15.4'',,2024-09-19T23:13:23.000Z
v1|285667330370|0,379.90,Occasion,8 Go,256 Go,Lenovo,Noir,"15,6""",1920 x 1080,2024-01-24T01:40:47.000Z
v1|375456683894|0,199.00,Très bon état - Reconditionné,8 Go,128 Go,Lenovo,Noir,"14""",1600 x 900,2024-05-29T13:57:30.000Z
v1|176591966607|0,175.00,Occasion,4 Go,256 Go,ASUS,,"17,3""",,2024-09-23T13:41:11.000Z
v1|186844126723|0,200.00,Occasion,4 Go,500 Go,Packard Bell,,"15,6""",,2024-12-15T15:02:10.000Z
v1|395305695984|0,500.00,Occasion,16 Go,512 Go,Acer,Noir,"17,3""",1920 x 1080,2024-03-30T12:03:49.000Z
v1|204229976795|0,494.40,Occasion,1 Go,60 Go,APPLE,,14'',1024 x 768,2023-01-31T18:07:50.000Z
v1|126829483648|0,1480.00,Ouvert (jamais utilisé),16 Go,512 Go,Intel,Gris,"16""",,2024-12-13T17:03:12.000Z
v1|316054716905|0,650.00,Occasion,8 Go,512 Go,Acer,Noir,"17,3""",1920 x 1080,2024-12-16T13:57:13.000Z
v1|387542391694|0,500.00,Neuf,16 Go,512 Go,HP,Gris,"17""",1920 x 1080,2024-10-26T19:14:40.000Z
v1|186681468351|0,1300.00,Occasion,16 Go,1 To,ASUS,Noir,"14""",1900 x 1200,2024-09-11T19:30:01.000Z
v1|275840292428|0,289.99,Occasion,8 Go,256 Go,Lenovo,Noir,"12,5""",1920 x 1080,2023-05-07T18:42:26.000Z
v1|186845755100|0,150.00,Occasion,4 Go,480 Go,HP,Noir,"15,4""",1366 x 768,2024-12-16T16:29:50.000Z
v1|387114402509|0,219.00,Occasion,8 Go,256 Go,Dell,,"12""",,2024-06-24T06:40:49.000Z
v1|196814431754|0,250.00,Occasion,8 Go,256 Go,Lenovo,Noir,"12,5""",1920 x 1080,2024-11-15T07:25:22.000Z
